Filename: /Users/nkrell/Box Sync/Kenya/rem-sense/S1A_IW_GRDH_1SDV_20170126T154808_20170126T154833_015004_018819_7091_Cal_TC.data/Sigma0_VV_TC_db												
ROI: mrc_ranch_house [Red] 195 points												
Basic Stats	       Min	     Max	     Mean	   Stdev								
     Band 1	-20.208261	6.025762	-8.866403	5.289712				ROI	Min	Max	Mean	Stdev
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct			mrc_ranch_house	-20.208261	6.025762	-8.866403	5.289712
           	-16.953255	0	4	0	8.3333							
           	-16.899438	0	4	0	8.3333							
           	-16.845621	0	4	0	8.3333							
           	-16.791804	0	4	0	8.3333							
           	-16.737987	0	4	0	8.3333							
           	-16.68417	0	4	0	8.3333							
           	-16.630353	0	4	0	8.3333							
           	-16.576536	0	4	0	8.3333							
           	-16.522719	0	4	0	8.3333							
           	-16.468903	0	4	0	8.3333							
           	-16.415086	0	4	0	8.3333							
           	-16.361269	2	6	4.1667	12.5							
           	-16.307452	0	6	0	12.5							
           	-16.253635	0	6	0	12.5							
           	-16.199818	1	7	2.0833	14.5833							
           	-16.146001	0	7	0	14.5833							
           	-16.092184	0	7	0	14.5833							
           	-16.038367	0	7	0	14.5833							
           	-15.98455	1	8	2.0833	16.6667							
           	-15.930733	0	8	0	16.6667							
           	-15.876916	0	8	0	16.6667							
           	-15.823099	1	9	2.0833	18.75							
           	-15.769282	0	9	0	18.75							
           	-15.715465	0	9	0	18.75							
           	-15.661648	0	9	0	18.75							
           	-15.607831	0	9	0	18.75							
           	-15.554014	0	9	0	18.75							
           	-15.500198	0	9	0	18.75							
           	-15.446381	0	9	0	18.75							
           	-15.392564	0	9	0	18.75							
           	-15.338747	2	11	4.1667	22.9167							
           	-15.28493	0	11	0	22.9167							
           	-15.231113	0	11	0	22.9167							
           	-15.177296	0	11	0	22.9167							
           	-15.123479	1	12	2.0833	25							
           	-15.069662	1	13	2.0833	27.0833							
           	-15.015845	1	14	2.0833	29.1667							
           	-14.962028	0	14	0	29.1667							
           	-14.908211	1	15	2.0833	31.25							
           	-14.854394	0	15	0	31.25							
           	-14.800577	2	17	4.1667	35.4167							
           	-14.74676	1	18	2.0833	37.5							
           	-14.692943	1	19	2.0833	39.5833							
           	-14.639126	0	19	0	39.5833							
           	-14.585309	0	19	0	39.5833							
           	-14.531493	0	19	0	39.5833							
           	-14.477676	0	19	0	39.5833							
           	-14.423859	0	19	0	39.5833							
           	-14.370042	0	19	0	39.5833							
           	-14.316225	0	19	0	39.5833							
           	-14.262408	0	19	0	39.5833							
           	-14.208591	1	20	2.0833	41.6667							
           	-14.154774	0	20	0	41.6667							
           	-14.100957	0	20	0	41.6667							
           	-14.04714	1	21	2.0833	43.75							
           	-13.993323	0	21	0	43.75							
           	-13.939506	0	21	0	43.75							
           	-13.885689	0	21	0	43.75							
           	-13.831872	0	21	0	43.75							
           	-13.778055	0	21	0	43.75							
           	-13.724238	0	21	0	43.75							
           	-13.670421	0	21	0	43.75							
           	-13.616604	1	22	2.0833	45.8333							
           	-13.562788	0	22	0	45.8333							
           	-13.508971	0	22	0	45.8333							
           	-13.455154	0	22	0	45.8333							
           	-13.401337	0	22	0	45.8333							
           	-13.34752	0	22	0	45.8333							
           	-13.293703	0	22	0	45.8333							
           	-13.239886	0	22	0	45.8333							
           	-13.186069	0	22	0	45.8333							
           	-13.132252	0	22	0	45.8333							
           	-13.078435	0	22	0	45.8333							
           	-13.024618	0	22	0	45.8333							
           	-12.970801	0	22	0	45.8333							
           	-12.916984	1	23	2.0833	47.9167							
           	-12.863167	0	23	0	47.9167							
           	-12.80935	0	23	0	47.9167							
           	-12.755533	0	23	0	47.9167							
           	-12.701716	0	23	0	47.9167							
           	-12.647899	0	23	0	47.9167							
           	-12.594083	0	23	0	47.9167							
           	-12.540266	0	23	0	47.9167							
           	-12.486449	0	23	0	47.9167							
           	-12.432632	2	25	4.1667	52.0833							
           	-12.378815	1	26	2.0833	54.1667							
           	-12.324998	2	28	4.1667	58.3333							
           	-12.271181	0	28	0	58.3333							
           	-12.217364	1	29	2.0833	60.4167							
           	-12.163547	0	29	0	60.4167							
           	-12.10973	0	29	0	60.4167							
           	-12.055913	0	29	0	60.4167							
           	-12.002096	1	30	2.0833	62.5							
           	-11.948279	0	30	0	62.5							
           	-11.894462	0	30	0	62.5							
           	-11.840645	0	30	0	62.5							
           	-11.786828	0	30	0	62.5							
           	-11.733011	2	32	4.1667	66.6667							
           	-11.679194	0	32	0	66.6667							
           	-11.625378	0	32	0	66.6667							
           	-11.571561	1	33	2.0833	68.75							
           	-11.517744	0	33	0	68.75							
           	-11.463927	0	33	0	68.75							
           	-11.41011	2	35	4.1667	72.9167							
           	-11.356293	0	35	0	72.9167							
           	-11.302476	0	35	0	72.9167							
           	-11.248659	0	35	0	72.9167							
           	-11.194842	0	35	0	72.9167							
           	-11.141025	0	35	0	72.9167							
           	-11.087208	0	35	0	72.9167							
           	-11.033391	0	35	0	72.9167							
           	-10.979574	0	35	0	72.9167							
           	-10.925757	0	35	0	72.9167							
           	-10.87194	0	35	0	72.9167							
           	-10.818123	0	35	0	72.9167							
           	-10.764306	0	35	0	72.9167							
           	-10.710489	0	35	0	72.9167							
           	-10.656672	0	35	0	72.9167							
           	-10.602856	0	35	0	72.9167							
           	-10.549039	0	35	0	72.9167							
           	-10.495222	0	35	0	72.9167							
           	-10.441405	1	36	2.0833	75							
           	-10.387588	0	36	0	75							
           	-10.333771	0	36	0	75							
           	-10.279954	0	36	0	75							
           	-10.226137	0	36	0	75							
           	-10.17232	0	36	0	75							
           	-10.118503	0	36	0	75							
           	-10.064686	0	36	0	75							
           	-10.010869	0	36	0	75							
           	-9.957052	0	36	0	75							
           	-9.903235	0	36	0	75							
           	-9.849418	0	36	0	75							
           	-9.795601	1	37	2.0833	77.0833							
           	-9.741784	0	37	0	77.0833							
           	-9.687967	0	37	0	77.0833							
           	-9.634151	0	37	0	77.0833							
           	-9.580334	0	37	0	77.0833							
           	-9.526517	0	37	0	77.0833							
           	-9.4727	0	37	0	77.0833							
           	-9.418883	1	38	2.0833	79.1667							
           	-9.365066	0	38	0	79.1667							
           	-9.311249	1	39	2.0833	81.25							
           	-9.257432	0	39	0	81.25							
           	-9.203615	0	39	0	81.25							
           	-9.149798	0	39	0	81.25							
           	-9.095981	0	39	0	81.25							
           	-9.042164	0	39	0	81.25							
           	-8.988347	0	39	0	81.25							
           	-8.93453	0	39	0	81.25							
           	-8.880713	0	39	0	81.25							
           	-8.826896	0	39	0	81.25							
           	-8.773079	2	41	4.1667	85.4167							
           	-8.719262	0	41	0	85.4167							
           	-8.665446	0	41	0	85.4167							
           	-8.611629	0	41	0	85.4167							
           	-8.557812	0	41	0	85.4167							
           	-8.503995	1	42	2.0833	87.5							
           	-8.450178	0	42	0	87.5							
           	-8.396361	0	42	0	87.5							
           	-8.342544	0	42	0	87.5							
           	-8.288727	0	42	0	87.5							
           	-8.23491	0	42	0	87.5							
           	-8.181093	0	42	0	87.5							
           	-8.127276	0	42	0	87.5							
           	-8.073459	0	42	0	87.5							
           	-8.019642	0	42	0	87.5							
           	-7.965825	1	43	2.0833	89.5833							
           	-7.912008	0	43	0	89.5833							
           	-7.858191	1	44	2.0833	91.6667							
           	-7.804374	1	45	2.0833	93.75							
           	-7.750557	0	45	0	93.75							
           	-7.696741	0	45	0	93.75							
           	-7.642924	0	45	0	93.75							
           	-7.589107	0	45	0	93.75							
           	-7.53529	0	45	0	93.75							
           	-7.481473	0	45	0	93.75							
           	-7.427656	0	45	0	93.75							
           	-7.373839	0	45	0	93.75							
           	-7.320022	0	45	0	93.75							
           	-7.266205	0	45	0	93.75							
           	-7.212388	0	45	0	93.75							
           	-7.158571	0	45	0	93.75							
           	-7.104754	0	45	0	93.75							
           	-7.050937	0	45	0	93.75							
           	-6.99712	1	46	2.0833	95.8333							
           	-6.943303	0	46	0	95.8333							
           	-6.889486	0	46	0	95.8333							
           	-6.835669	1	47	2.0833	97.9167							
           	-6.781852	0	47	0	97.9167							
           	-6.728036	0	47	0	97.9167							
           	-6.674219	0	47	0	97.9167							
           	-6.620402	0	47	0	97.9167							
           	-6.566585	0	47	0	97.9167							
           	-6.512768	0	47	0	97.9167							
           	-6.458951	0	47	0	97.9167							
           	-6.405134	0	47	0	97.9167							
           	-6.351317	0	47	0	97.9167							
           	-6.2975	0	47	0	97.9167							
           	-6.243683	0	47	0	97.9167							
           	-6.189866	1	48	2.0833	100							
Stats for ROI: glade_2_? [Magenta] 35 points												
Basic Stats	       Min	      Max	      Mean	   Stdev								
     Band 1	-19.812855	-4.672865	-11.995191	4.840168								
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct							
Band 1     	-19.812855	1	1	2.8571	2.8571							
Bin=0.05937	-19.753482	0	1	0	2.8571							
           	-19.69411	0	1	0	2.8571							
           	-19.634737	0	1	0	2.8571							
           	-19.575365	0	1	0	2.8571							
           	-19.515992	0	1	0	2.8571							
           	-19.45662	0	1	0	2.8571							
           	-19.397247	0	1	0	2.8571							
           	-19.337875	0	1	0	2.8571							
           	-19.278502	0	1	0	2.8571							
           	-19.21913	0	1	0	2.8571							
           	-19.159757	1	2	2.8571	5.7143							
           	-19.100385	0	2	0	5.7143							
           	-19.041012	0	2	0	5.7143							
           	-18.98164	0	2	0	5.7143							
           	-18.922267	0	2	0	5.7143							
           	-18.862895	0	2	0	5.7143							
           	-18.803522	0	2	0	5.7143							
           	-18.74415	1	3	2.8571	8.5714							
           	-18.684777	0	3	0	8.5714							
           	-18.625405	0	3	0	8.5714							
           	-18.566032	0	3	0	8.5714							
           	-18.50666	0	3	0	8.5714							
           	-18.447287	0	3	0	8.5714							
           	-18.387915	0	3	0	8.5714							
           	-18.328542	1	4	2.8571	11.4286							
           	-18.26917	0	4	0	11.4286							
           	-18.209797	0	4	0	11.4286							
           	-18.150425	0	4	0	11.4286							
           	-18.091052	0	4	0	11.4286							
           	-18.03168	0	4	0	11.4286							
           	-17.972307	0	4	0	11.4286							
           	-17.912935	1	5	2.8571	14.2857							
           	-17.853562	0	5	0	14.2857							
           	-17.79419	0	5	0	14.2857							
           	-17.734817	0	5	0	14.2857							
           	-17.675445	1	6	2.8571	17.1429							
           	-17.616072	1	7	2.8571	20							
           	-17.556699	0	7	0	20							
           	-17.497327	0	7	0	20							
           	-17.437954	0	7	0	20							
           	-17.378582	0	7	0	20							
           	-17.319209	0	7	0	20							
           	-17.259837	0	7	0	20							
           	-17.200464	0	7	0	20							
           	-17.141092	0	7	0	20							
           	-17.081719	0	7	0	20							
           	-17.022347	0	7	0	20							
           	-16.962974	0	7	0	20							
           	-16.903602	0	7	0	20							
           	-16.844229	1	8	2.8571	22.8571							
           	-16.784857	0	8	0	22.8571							
           	-16.725484	0	8	0	22.8571							
           	-16.666112	1	9	2.8571	25.7143							
           	-16.606739	0	9	0	25.7143							
           	-16.547367	1	10	2.8571	28.5714							
           	-16.487994	0	10	0	28.5714							
           	-16.428622	0	10	0	28.5714							
           	-16.369249	0	10	0	28.5714							
           	-16.309877	0	10	0	28.5714							
           	-16.250504	0	10	0	28.5714							
           	-16.191132	0	10	0	28.5714							
           	-16.131759	0	10	0	28.5714							
           	-16.072387	0	10	0	28.5714							
           	-16.013014	0	10	0	28.5714							
           	-15.953642	0	10	0	28.5714							
           	-15.894269	0	10	0	28.5714							
           	-15.834897	0	10	0	28.5714							
           	-15.775524	0	10	0	28.5714							
           	-15.716152	0	10	0	28.5714							
           	-15.656779	2	12	5.7143	34.2857							
           	-15.597407	0	12	0	34.2857							
           	-15.538034	0	12	0	34.2857							
           	-15.478662	0	12	0	34.2857							
           	-15.419289	1	13	2.8571	37.1429							
           	-15.359917	0	13	0	37.1429							
           	-15.300544	0	13	0	37.1429							
           	-15.241172	0	13	0	37.1429							
           	-15.181799	0	13	0	37.1429							
           	-15.122427	0	13	0	37.1429							
           	-15.063054	0	13	0	37.1429							
           	-15.003682	0	13	0	37.1429							
           	-14.944309	0	13	0	37.1429							
           	-14.884937	0	13	0	37.1429							
           	-14.825564	1	14	2.8571	40							
           	-14.766192	0	14	0	40							
           	-14.706819	0	14	0	40							
           	-14.647447	0	14	0	40							
           	-14.588074	0	14	0	40							
           	-14.528702	0	14	0	40							
           	-14.469329	0	14	0	40							
           	-14.409957	0	14	0	40							
           	-14.350584	0	14	0	40							
           	-14.291212	0	14	0	40							
           	-14.231839	0	14	0	40							
           	-14.172467	0	14	0	40							
           	-14.113094	0	14	0	40							
           	-14.053722	0	14	0	40							
           	-13.994349	0	14	0	40							
           	-13.934977	0	14	0	40							
           	-13.875604	0	14	0	40							
           	-13.816232	0	14	0	40							
           	-13.756859	0	14	0	40							
           	-13.697487	0	14	0	40							
           	-13.638114	0	14	0	40							
           	-13.578741	0	14	0	40							
           	-13.519369	0	14	0	40							
           	-13.459996	0	14	0	40							
           	-13.400624	0	14	0	40							
           	-13.341251	0	14	0	40							
           	-13.281879	0	14	0	40							
           	-13.222506	0	14	0	40							
           	-13.163134	0	14	0	40							
           	-13.103761	0	14	0	40							
           	-13.044389	0	14	0	40							
           	-12.985016	1	15	2.8571	42.8571							
           	-12.925644	0	15	0	42.8571							
           	-12.866271	1	16	2.8571	45.7143							
           	-12.806899	0	16	0	45.7143							
           	-12.747526	0	16	0	45.7143							
           	-12.688154	0	16	0	45.7143							
           	-12.628781	0	16	0	45.7143							
           	-12.569409	0	16	0	45.7143							
           	-12.510036	0	16	0	45.7143							
           	-12.450664	0	16	0	45.7143							
           	-12.391291	0	16	0	45.7143							
           	-12.331919	1	17	2.8571	48.5714							
           	-12.272546	0	17	0	48.5714							
           	-12.213174	0	17	0	48.5714							
